"YQ4gaf src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjVp2y13_Tez9dxnhS7Oj_3RFnS8G3dXkCWngFtU39NlqAcfufL1=s128-w32-d-h32-cc-rp","Naturally Beautiful Cutie","5 months ago","I LOVE this game and hope they make more like it with Astro Bot as the main player… Great game for ALL ages…","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ1Q6GmS4H0JF_VpAi8iFjHNUXUPXbk3YPmrAIgVdYDedGa8SE=s128-w32-d-h32-cc-rp","Tyler","a month ago","Game of the year - Astro Bot. 

It's weird that it isn't on Sony's list of top downloaded games for the year. There must be some kind of mistake.. Right? It's just that, it's the best game of the year but.. It wasn't on the list of top downloaded games. I mean.. If it's the best game of the year why did so few people download it?

Huh, weird.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWUIW97bt95jLod1aYEbMwsZiEZRiwqxyo_YTE3JgpMzPfwsqA=s128-w32-d-h32-cc-rp","Kirk Stevenson","6 months ago","I expected this to be good… I was so wrong because this game is a complete and utter MASTERPIECE!!! not a single criticism!! Mario, Crash, Spyro etc… Astro is hands down the new king!!!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIr7eXrQ4wEJ9bJRdd4Xp2MUtvNJLETfz_8uIY7a_Dg0WXwQg=s128-w32-d-h32-cc-rp","James Rimondi","6 months ago","Haven't had this much fun on a platformer since mario galaxy. Every level  is a sight to behold , I can't recommend it enough !","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVue1xeMlX1VYq1b2KxZRPiK862kKSWBgZGB1s3g_2oVWsemBs6jw=s128-w32-d-h32-cc-rp","Lincoln Engstrom","6 months ago","This game is simply a masterpiece, it's stunning, has great gameplay, plenty of collectibles, etc. My only gripe is that it's a little short but other than that it's a must buy.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLikmVmjUraM8TdVUObwfdDNeBK9qzgqSx0YidOe9BIy_n9fg=s128-w32-d-h32-cc-rp","Josh Parker","a month ago","This is what every platformer style game should strive to be! Absolutely love, love, love this game! Hands down best platformer game ever made!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLYfEIxRQd0RVSk5DwVszGm01GW9hdKpDTeJjJ20n0tzonXTQ=s128-w32-d-h32-cc-rp","Jake Zinman","6 months ago","One day in, and I'm already astonished. Beautifully crafted, immersive integration with the dual-sense. Such a blast.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUFFwLxCXPSyQrV3bx11BKrLi9T5AOOMlKB8q1fDj8Qv4GYYdb3=s128-w32-d-h32-cc-rp","Dan Appleby","6 months ago","One of the most fun and enjoyable games I’ve played in a long time. Proper nostalgia element and just all round fun","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXVaL86TDhKwrgqrM00lYDtYLzsZMPoKqxxgd6CAC2ugE6OkXk=s128-w32-d-h32-cc-rp","Gigi Manuela","6 months ago","The most creative and enjoyable game to date. Already looking forward to a 3rd game. Please don’t ever stop creating games like Astro bot.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJlataPfqJdFAtMaKxCVQvr_-wWZs_hVtLk-LeeLbNi1mBCshA=s128-w32-d-h32-cc-rp","Party Time","6 months ago","The best collectables in any game and the music is great and feedback on the controller is really well done. Favourite platformer in a while","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVQG18t2oZgtTctwh8Dk-JzhZ4V-gI2inpTtY3x0HqGqOASfN_l8Q=s128-w32-d-h32-cc-rp","Allen Sikorski","6 months ago","Easily one of the most lighthearted yet thrilling games I’ve played in a very long time. What a refreshing change of pace.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJYHmp6Tk0uowZD5CrHYdPtZ5SI82kP8MFYUxXbtzJDAjyozA=s128-w32-d-h32-cc-rp","Cameron Norman","6 months ago","Amazing 10/10. It is fun for the whole family.  It really make use of the Duel Sense unlike any other game.

Graphics 10/10 
Re-Playabilty 10/10
Story 10/10
Controller use 10/10
Fun 12/10","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWdI7MR9OB2hVBj_965rAThc8xIQbiFjRzRl7ZA2w9CkzO_arXg=s128-w32-d-h32-cc-rp","Eshaan Garg","5 months ago","GG! Players👌‼️
It’s masterpiece, after a long time a game came which relaxes the mind and does not generate any anxiety.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJC6iFfyOAsBzsdaM51WlQb-NIAuSum_tW7w7nhLvXpNZ8fjg=s128-w32-d-h32-cc-rp","Liam Mahon","6 months ago","So happy got astro bot ps5 game and astro bot controller one of my best game up to now and good for all the family to enjoy and good challenges in the game and nice music and relaxing to play  👍😀","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV9nca8NrWHSpicOYr4J4xScj7IVsvdfS5P2oOZmzeRVXu4KLnI=s128-w32-d-h32-cc-rp","Keishon T.","6 months ago","Excellent game. While you do want to solve the puzzle and rescue other bots in the game, sometimes I just explore and enjoy the graphics which are awesome.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV-SyqFQNSb-uNWHD5D5wAnYRE7hGTrkb94F_VNMCjSReKqjcM=s128-w32-d-h32-cc-rp","W.S Music Production","6 months ago","After a long day at work this game always makes me happy 😊 

It's so relaxing, fun, easy, no stress, it's so enjoyable. 

Thanks Sony","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVqDTZUYCqlxqYiig8mFhNW646Gt5txbncL1Spahi2d3kM-8Gro=s128-w32-d-h32-cc-rp","Bunny Lady","a month ago","I really enjoy most of this game, but the parts I don’t enjoy ruin the rest of it.  

Gaming is *supposed* to be fun! The shorter levels (x,o, ▪️, 🔺) don’t have checkpoints and I quite literally gave myself a migraine trying to complete some from the final level.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjX8LIDbcLhhC9tstSvkA2L2ONGW5LGLUNFTV7nx1e1xYD3oZnyo=s128-w32-d-h32-cc-rp","Jeffrey Deng","3 months ago","Astro Bot winning Game of the Year feels like it was bought, not earned. The game’s okay, but nowhere near the best. If TGA took money to make this happen, it’s a total shame and ruins their credibility.","You and 15 other people found this helpful.","15 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVtEHryGjuBP4e2U-Ze-lB_TMW3ZU-dqRJqVMaOfyE7iaSvIZez=s128-w32-d-h32-cc-rp","Michael Crenshaw","5 months ago","Play it its was a very fun experience for me it reminds me of Mario Galaxy in so many ways also joker make appearance so that's nice","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXiPJdr6XNE51TTVLxal1JYnZFpH87C_1JKFzNb-6D54Jj9o2wi=s128-w32-d-h32-cc-rp","Esah Noory","6 months ago","So many creative ideas and so many things to do and so many things to explore and it uses the ps5 to its max I never want to put this game down but the only complent I have is that all the PlayStation exclusive bots we save aren’t playable or a costume","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVXWCglmo3eC5Wm0C6r3vUkLpGn-Fbh5Di9vbUR_OQRb5I6bb8l=s128-w32-d-h32-cc-rp","Bryant Poss","6 months ago","It's just an overall super fun video game. It feels like I'm ten years old again trying to get through Adventure Island or something similar.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU8XQgmTxy9Sc9rFtKujV-Mly5d66kvYWqDXkOxTnMR9mBVmGw=s128-w32-d-h32-cc-rp","Basile Tg","2 months ago","It's awesome, the graphics are so good, the little robots are so cute too. 
I honestly think this is the best platformer game ever.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXdGpaGzT_b3qnQKRJwYSjSUC9hQ4s4-Qxhd2f55P89z1vybVfUgg=s128-w32-d-h32-cc-rp","Michael Beam","2 months ago","Fantastic game my nephew recommended the game and I got it and it is awesome 11 out of 10 haven't finished yet but I am close highly recommend","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU8bM9zVzDbcZwFQ7E1kODb1twEPH871IjixSOWhxRIUUUPZo-veg=s128-w32-d-h32-cc-rp","Earl Moore","6 months ago","Astro Bot is the ideal game that just takes me to a beautiful world and makes me feel like I'm in my childhood again","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVuKHNGQa99C5skioWLdy-GVAVSRuGa0bRKVMxUktY24Uaa3CL1=s128-w32-d-h32-cc-rp","E_gamer","6 months ago","If you dont have a ps5 you are missing out but if you have a PS4 and the PSVR for ps4 then you can get Astro Bot rescue mission If you are desprite for the game its worth the price for both of these astro games","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW3QM6VslxitCstt8VZkh3rec_5zqClW7hZF6g8285fz4TnqQ75=s128-w32-d-h32-cc-rp","Huy Le","3 months ago","This game feels like it’s made for kids—there’s no creativity or challenge at all. After just a few minutes, it gets boring. I can’t understand what the developers were thinking with such a poorly made product.","You and 9 other people found this helpful.","9 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUpC1Wbx5cigDWvAwKXrzciiNh0M09f5ECW8MJ4T6exb5-hkM5T=s128-w32-d-h32-cc-rp","Emanuel Gutierrez","6 months ago","Sony please use this as an examle of how to make games, enough with the political, and bland garbage, make more of THIS. Awesome game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI-9uF_9rXLiBzbgNmDwRZkIDizfZVGt0chlI79pahaNNifhg=s128-w32-d-h32-cc-rp","Josh balsley","3 months ago","very good game the best game Playstation has ever had hands down it kinda feels like mario world but in bot form way to go","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJgmWLw4wc96L_tq2m5VAy4KlQx5R_wkIIU0dHMCfRJx8Zjmg=s128-w32-d-h32-cc-rp","Nathaniel Spears","6 months ago","Goty for sure. Must play. Only complaint is that it's a bit easy. I am about 2 hours in for reference.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWaHfqpV2lQIwUa4gqQpa_FngLOaCuTt8Jl8a6xh1LNlazz_Dql=s128-w32-d-h32-cc-rp","spacewolf 375","3 months ago","This game looks like a Mario rip off. How this win GOTY over wukong which is a masterpiece.  It also just looks like a glorified ad.","You and 16 other people found this helpful.","16 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjX14rsAJbJ-zf1EqdSXbw0uQS34OCbyQQbcFXE_MrVgTS3xWxlU-A=s128-w32-d-h32-cc-rp","Daren Richards","6 months ago","Frustratingly  good  game play, heaps of options improving over original game graphics and controls are spot on. Definitely recommended","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUMwsa6MUzPZK1rzl1G6Yjlbztti2a3Asly1SzkrRDhwGiH1V0c=s128-w32-d-h32-cc-rp","JustArch","3 months ago","Why is everyone acting like a Mario/Crash Bandicoot clone platformer is the “best game of the year.”  Simple game which is extremely short and nothing to write home about. Literally so boring, what do people see in this?","You and 8 other people found this helpful.","8 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjX_Ee58igFz4Nbkx07DJFu-hU8Xo2tNaAukoII-wXp2x6UP4sE0=s128-w32-d-h32-cc-rp","101trus","6 months ago","Why is everyone acting like a Mario/Crash Bandicoot clone platformer is the “best game of the year.”  Simple game which is extremely short and nothing to write home about. Literally so boring, what do people see in this?","You and 18 other people found this helpful.","18 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIh2ycHVIoUmSL7gKL7phjHD4KFWtlzLsZSG4t8PvzxmY34-w=s128-w32-d-h32-cc-rp","Ben A","5 months ago","Sublime. Love this game. Challenging, fun, attractive and engaging for me and the kids. The game is a triumph.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW5Drhsz-qm7wtnF_vmRroLZ0klZqY1PtjIP7PDhFXcoScU348O=s128-w32-d-h32-cc-rp","Samuel Tice","6 months ago","Absolutely amazing most fun from a video game in a long time and can’t wait to see what they do next with Astro","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUHH_6tWJc6J_ZdcjDQfLbPiMeZ5gPemXPeGcfT2f_-upABzn-i=s128-w32-d-h32-cc-rp","Thorsten Sowa","3 months ago","Absolute blast to play - gets the most out of the PS5 controller - levels are fun and diverse hope they will make a part 2","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW732fUet2oI0KcNYpundgnRolVLLXqKqI0bnPbsArHaLGUzaQ=s128-w32-d-h32-cc-rp","Donald Moore","a month ago","Fun game ""story line"" but forget all the speed challenges. 30hrs of story play & I put it up. An update came out, more speed challenges. I put it back on the shelf","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKIZ5-mQV9w6MEIHXuB6fhCTB6mD-AGS16eNfLe0LgFrbG51A=s128-w32-d-h32-cc-rp","Mark Schmerl","5 months ago","I've just yellow flagged the first 4 stages.
WOW.
Soundtrack.
Hidden  stuff...
Playstation/n64 vibe.
GAME OF THE YEAR 24!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXG3D0vHrFq57Ul3ScuJJn4I0q0VwR9FhmA_dx2WP2fD4JqBSFD=s128-w32-d-h32-cc-rp","Tadhg Murphy","6 months ago","Great game i just finished the first area and it was really fun. would 100% each save.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIYvUhKVaFSeR1auMruFa4ysCCb2jocyxpzIOkcJoQyh9xcKg=s128-w32-d-h32-cc-rp","Christopher Feliciano","6 months ago","A lot of improvement from its predecessor Astro bot is more content than what Astro playroom had both game is great no issues with the game Astro bot plays smoothly 10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJp5hlRUTt6sCBdVnUhiZcTU9bZZlaWDbmPlL2oyramxWTrgA=s128-w32-d-h32-cc-rp","Steve Trance","a month ago","Game awards? more like money awards. you guys should step down. No more creditability given to such farce company. total joke. There's aint no people's voice innit. just Money talks. Total disappointment.","You found this helpful.","Was this review helpful to you?"
